"ID"	"Country"	"Region"	"Year"	"Antibiotic"	"MIC"
7450698	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450698	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450698	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450698	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450698	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450698	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450698	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450698	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450697	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450697	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450697	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450697	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450697	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450697	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450697	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450697	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450697	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450697	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450697	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450696	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450696	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450696	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450696	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450696	"Thailand"	"Bangkok"	2017	"Cefoxitin"	32
7450696	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450696	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	128
7450696	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450696	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450696	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450696	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450694	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450694	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450694	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450694	"Thailand"	"Bangkok"	2017	"Cefepime"	32
7450694	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450694	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450694	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450694	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450694	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450694	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450694	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450693	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450693	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450693	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450693	"Thailand"	"Bangkok"	2017	"Cefepime"	8
7450693	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450693	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450693	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450693	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450693	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450693	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450693	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450692	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450692	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450692	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450692	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450692	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450692	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450692	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450692	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450692	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450692	"Thailand"	"Bangkok"	2017	"Meropenem"	0.125
7450692	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450691	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450691	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450691	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450691	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450691	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450691	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450691	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450691	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450691	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450691	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450691	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450690	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450690	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450690	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450690	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450690	"Thailand"	"Bangkok"	2017	"Cefoxitin"	32
7450690	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450690	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	128
7450690	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450690	"Thailand"	"Bangkok"	2017	"Levofloxacin"	8
7450690	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450690	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	64
7450682	"Thailand"	"Lamphun"	2017	"Amikacin"	8
7450682	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450682	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450682	"Thailand"	"Lamphun"	2017	"Cefepime"	8
7450682	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450682	"Thailand"	"Lamphun"	2017	"Ceftazidime"	32
7450682	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	64
7450682	"Thailand"	"Lamphun"	2017	"Imipenem"	0.5
7450682	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450682	"Thailand"	"Lamphun"	2017	"Meropenem"	1
7450682	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450681	"Thailand"	"Lamphun"	2017	"Amikacin"	16
7450681	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450681	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450681	"Thailand"	"Lamphun"	2017	"Cefepime"	16
7450681	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450681	"Thailand"	"Lamphun"	2017	"Ceftazidime"	16
7450681	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	64
7450681	"Thailand"	"Lamphun"	2017	"Imipenem"	0.25
7450681	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450681	"Thailand"	"Lamphun"	2017	"Meropenem"	0.125
7450681	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450680	"Thailand"	"Lamphun"	2017	"Amikacin"	8
7450680	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450680	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450680	"Thailand"	"Lamphun"	2017	"Cefepime"	16
7450680	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450680	"Thailand"	"Lamphun"	2017	"Ceftazidime"	32
7450680	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	64
7450680	"Thailand"	"Lamphun"	2017	"Imipenem"	0.5
7450680	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450680	"Thailand"	"Lamphun"	2017	"Meropenem"	1
7450680	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450640	"Thailand"	"Lamphun"	2017	"Amikacin"	8
7450640	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450640	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450640	"Thailand"	"Lamphun"	2017	"Cefepime"	8
7450640	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450640	"Thailand"	"Lamphun"	2017	"Ceftazidime"	32
7450640	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	64
7450640	"Thailand"	"Lamphun"	2017	"Imipenem"	1
7450640	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450640	"Thailand"	"Lamphun"	2017	"Meropenem"	2
7450640	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450639	"Thailand"	"Lamphun"	2017	"Amikacin"	16
7450639	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450639	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450639	"Thailand"	"Lamphun"	2017	"Cefepime"	8
7450639	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450639	"Thailand"	"Lamphun"	2017	"Ceftazidime"	32
7450639	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	64
7450639	"Thailand"	"Lamphun"	2017	"Imipenem"	0.5
7450639	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450639	"Thailand"	"Lamphun"	2017	"Meropenem"	2
7450639	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450638	"Thailand"	"Lamphun"	2017	"Amikacin"	16
7450638	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450638	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450638	"Thailand"	"Lamphun"	2017	"Cefepime"	16
7450638	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450638	"Thailand"	"Lamphun"	2017	"Ceftazidime"	32
7450638	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	128
7450638	"Thailand"	"Lamphun"	2017	"Imipenem"	0.5
7450638	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450638	"Thailand"	"Lamphun"	2017	"Meropenem"	2
7450638	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	64
7450624	"Thailand"	"Lamphun"	2017	"Amikacin"	16
7450624	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450624	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450624	"Thailand"	"Lamphun"	2017	"Cefepime"	8
7450624	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450624	"Thailand"	"Lamphun"	2017	"Ceftazidime"	16
7450624	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	32
7450624	"Thailand"	"Lamphun"	2017	"Imipenem"	0.25
7450624	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450624	"Thailand"	"Lamphun"	2017	"Meropenem"	0.5
7450624	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	16
7450623	"Thailand"	"Lamphun"	2017	"Amikacin"	16
7450623	"Thailand"	"Lamphun"	2017	"Ampicillin"	32
7450623	"Thailand"	"Lamphun"	2017	"Ampicillin/Sulbactam"	32
7450623	"Thailand"	"Lamphun"	2017	"Cefepime"	8
7450623	"Thailand"	"Lamphun"	2017	"Cefoxitin"	16
7450623	"Thailand"	"Lamphun"	2017	"Ceftazidime"	16
7450623	"Thailand"	"Lamphun"	2017	"Ceftriaxone"	32
7450623	"Thailand"	"Lamphun"	2017	"Imipenem"	0.25
7450623	"Thailand"	"Lamphun"	2017	"Levofloxacin"	4
7450623	"Thailand"	"Lamphun"	2017	"Meropenem"	1
7450623	"Thailand"	"Lamphun"	2017	"Piperacillin/Tazobactam"	32
7450622	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450622	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450622	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450622	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450622	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450622	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450622	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450622	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450622	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450622	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450622	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450621	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450621	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450621	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450621	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450621	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450621	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450621	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450621	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450621	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450621	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450621	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450620	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450620	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450620	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450620	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450620	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450620	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450620	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450620	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450620	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450620	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450620	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450619	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450619	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450619	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450619	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450619	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450619	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450619	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450619	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450619	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450619	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450619	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450618	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	16
7450618	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450618	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450618	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	16
7450618	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450618	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	32
7450618	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	128
7450618	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	0.5
7450618	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	8
7450618	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	0.25
7450618	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	32
7450608	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	16
7450608	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450608	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450608	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	16
7450608	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450608	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	16
7450608	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	64
7450608	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	0.5
7450608	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	4
7450608	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	0.125
7450608	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	32
7450607	"Thailand"	"Chachoengsao"	2017	"Amikacin"	16
7450607	"Thailand"	"Chachoengsao"	2017	"Ampicillin"	32
7450607	"Thailand"	"Chachoengsao"	2017	"Ampicillin/Sulbactam"	32
7450607	"Thailand"	"Chachoengsao"	2017	"Cefepime"	16
7450607	"Thailand"	"Chachoengsao"	2017	"Cefoxitin"	32
7450607	"Thailand"	"Chachoengsao"	2017	"Ceftazidime"	32
7450607	"Thailand"	"Chachoengsao"	2017	"Ceftriaxone"	64
7450607	"Thailand"	"Chachoengsao"	2017	"Imipenem"	0.5
7450607	"Thailand"	"Chachoengsao"	2017	"Levofloxacin"	4
7450607	"Thailand"	"Chachoengsao"	2017	"Meropenem"	0.5
7450607	"Thailand"	"Chachoengsao"	2017	"Piperacillin/Tazobactam"	32
7450603	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	16
7450603	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450603	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450603	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	16
7450603	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450603	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	32
7450603	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	64
7450603	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	0.5
7450603	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	4
7450603	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	1
7450603	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	32
7450602	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	16
7450602	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450602	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450602	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	8
7450602	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450602	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	32
7450602	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	64
7450602	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	0.5
7450602	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	4
7450602	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	0.25
7450602	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	16
7450601	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	8
7450601	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450601	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450601	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	8
7450601	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450601	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	16
7450601	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	32
7450601	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	1
7450601	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	4
7450601	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	0.5
7450601	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	16
7450600	"Thailand"	"Nakhon Pathom"	2017	"Amikacin"	16
7450600	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin"	32
7450600	"Thailand"	"Nakhon Pathom"	2017	"Ampicillin/Sulbactam"	32
7450600	"Thailand"	"Nakhon Pathom"	2017	"Cefepime"	16
7450600	"Thailand"	"Nakhon Pathom"	2017	"Cefoxitin"	16
7450600	"Thailand"	"Nakhon Pathom"	2017	"Ceftazidime"	32
7450600	"Thailand"	"Nakhon Pathom"	2017	"Ceftriaxone"	64
7450600	"Thailand"	"Nakhon Pathom"	2017	"Imipenem"	1
7450600	"Thailand"	"Nakhon Pathom"	2017	"Levofloxacin"	4
7450600	"Thailand"	"Nakhon Pathom"	2017	"Meropenem"	0.5
7450600	"Thailand"	"Nakhon Pathom"	2017	"Piperacillin/Tazobactam"	64
7450592	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450592	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450592	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450592	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450592	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450592	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450592	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450592	"Thailand"	"Bangkok"	2017	"Imipenem"	2
7450592	"Thailand"	"Bangkok"	2017	"Levofloxacin"	8
7450592	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450592	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450589	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450589	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450589	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450589	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450589	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450589	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450589	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450589	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450589	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450589	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450589	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450588	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450588	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450588	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450588	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450588	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450588	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450588	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450588	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450588	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450588	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450588	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	16
7450587	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450587	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450587	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450587	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450587	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450587	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450587	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450587	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450587	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450587	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450587	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450586	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450586	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450586	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450586	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450586	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450586	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450586	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450586	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450586	"Thailand"	"Bangkok"	2017	"Levofloxacin"	8
7450586	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450586	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	64
7450584	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450584	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450584	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450584	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450584	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450584	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450584	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450584	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450584	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450584	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450584	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450583	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450583	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450583	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450583	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450583	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450583	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450583	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450583	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450583	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450583	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450583	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450581	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450581	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450581	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450581	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450581	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450581	"Thailand"	"Bangkok"	2017	"Ceftazidime"	16
7450581	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450581	"Thailand"	"Bangkok"	2017	"Imipenem"	0.5
7450581	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450581	"Thailand"	"Bangkok"	2017	"Meropenem"	1
7450581	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450577	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450577	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450577	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
7450577	"Thailand"	"Bangkok"	2017	"Cefepime"	16
7450577	"Thailand"	"Bangkok"	2017	"Cefoxitin"	16
7450577	"Thailand"	"Bangkok"	2017	"Ceftazidime"	32
7450577	"Thailand"	"Bangkok"	2017	"Ceftriaxone"	64
7450577	"Thailand"	"Bangkok"	2017	"Imipenem"	1
7450577	"Thailand"	"Bangkok"	2017	"Levofloxacin"	4
7450577	"Thailand"	"Bangkok"	2017	"Meropenem"	2
7450577	"Thailand"	"Bangkok"	2017	"Piperacillin/Tazobactam"	32
7450576	"Thailand"	"Bangkok"	2017	"Amikacin"	16
7450576	"Thailand"	"Bangkok"	2017	"Ampicillin"	32
7450576	"Thailand"	"Bangkok"	2017	"Ampicillin/Sulbactam"	32
